age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
48,7,1,1,0,1355,0,0,0,12,8,409,45,-1,0,3,0
51,0,1,1,0,771,0,1,0,12,8,143,22,-1,0,3,0
54,9,1,1,0,479,0,0,0,12,8,222,22,-1,0,3,0
37,9,2,1,0,3665,0,0,0,12,8,664,22,-1,0,3,1
54,4,0,2,0,1037,0,0,0,12,8,612,33,-1,0,3,0
52,0,1,1,0,692,1,0,0,12,8,129,47,-1,0,3,0
44,9,2,1,0,244,1,0,0,12,8,1735,33,-1,0,3,1
36,4,1,2,0,0,0,0,0,12,8,243,22,-1,0,3,0
49,1,1,1,0,3779,1,0,0,12,8,178,47,-1,0,3,0
48,10,1,0,0,9622,0,0,0,12,8,787,43,-1,0,3,0
59,0,1,2,0,349,0,0,0,12,8,124,33,-1,0,3,0
33,4,1,2,0,621,0,0,0,12,8,913,38,-1,0,3,0
33,4,1,2,0,1674,1,0,0,12,8,284,45,-1,0,3,0
36,9,1,1,0,295,0,0,0,12,8,129,43,-1,0,3,0
48,7,1,1,0,260,0,0,0,12,8,228,38,-1,0,3,0
44,9,1,1,0,267,0,1,0,12,8,508,22,-1,0,3,0
55,4,1,2,0,568,0,0,0,12,8,940,1,-1,0,3,1
50,1,1,0,0,106,0,0,0,12,8,460,11,-1,0,3,0
30,4,2,2,0,4210,0,0,0,12,8,796,33,-1,0,3,1
58,5,1,1,0,2609,0,0,0,12,8,136,38,-1,0,3,0
32,4,2,2,0,3199,0,0,0,12,8,58,22,-1,0,3,0
56,0,1,3,0,1167,0,0,0,12,8,465,47,-1,0,3,0
44,4,1,1,0,781,1,0,0,12,8,112,38,-1,0,3,0
32,9,1,1,0,3095,0,0,0,12,8,204,1,-1,0,3,0
33,4,0,2,0,2695,1,0,0,12,8,711,22,-1,0,3,0
31,4,2,2,0,745,0,0,0,12,8,121,33,-1,0,3,0
51,10,1,1,0,2254,0,0,0,12,8,83,22,-1,0,3,0
43,7,1,1,0,378,0,1,0,12,8,321,33,-1,0,3,0
41,4,2,2,0,416,1,0,0,12,8,1476,11,-1,0,3,0
34,4,2,2,0,966,1,0,0,12,8,204,22,-1,0,3,0
50,1,1,3,0,2065,0,0,0,12,8,161,11,-1,0,3,0
57,1,1,0,0,0,0,0,0,12,8,120,22,-1,0,3,0
33,4,1,1,0,-285,1,0,0,12,8,507,22,-1,0,3,0
49,9,1,1,0,12531,0,0,0,13,8,77,46,-1,0,3,0
50,9,1,1,0,1824,1,0,1,13,8,767,46,-1,0,3,0
41,6,1,0,0,204,0,0,0,13,8,111,45,-1,0,3,0
60,5,1,3,0,878,0,0,0,13,8,106,11,-1,0,3,0
34,4,1,2,0,1293,1,0,0,13,8,168,11,-1,0,3,0
45,2,1,2,0,2476,0,0,0,13,8,239,11,-1,0,3,0
55,3,1,0,0,0,0,0,0,13,8,139,11,-1,0,3,0
33,9,1,1,0,0,0,0,0,13,8,78,11,-1,0,3,0
45,3,1,0,0,7353,0,0,0,13,8,536,11,-1,0,3,0
55,3,1,0,0,1642,0,0,0,13,8,295,11,-1,0,3,0
52,3,1,0,0,200,0,0,0,13,8,224,11,-1,0,3,0
52,9,1,1,0,1076,1,0,0,13,8,156,11,-1,0,3,0
33,9,2,1,0,6325,0,0,0,13,8,206,11,-1,0,3,0
45,4,0,2,0,2096,0,0,0,13,8,317,11,-1,0,3,0
52,1,1,0,0,2488,0,0,0,13,8,176,11,-1,0,3,0
46,4,1,1,0,3570,0,0,0,13,8,69,11,-1,0,3,0
37,6,1,2,0,137,0,0,0,13,8,244,43,-1,0,3,0
46,4,1,2,0,3984,0,0,0,13,8,77,11,-1,0,3,0
52,9,1,1,0,-384,1,0,0,13,8,114,33,-1,0,3,0
57,3,1,0,0,0,0,0,0,13,8,189,11,-1,0,3,0
38,9,2,1,0,4723,1,0,0,13,8,187,11,-1,0,3,0
32,3,1,0,0,163,0,0,0,13,8,132,11,-1,0,3,0
51,1,1,0,0,1694,0,0,0,13,8,186,11,-1,0,3,0
31,9,2,1,0,391,0,0,0,13,8,336,11,-1,0,3,0
46,7,1,1,0,111,0,0,0,13,8,78,11,-1,0,3,0
31,4,1,2,0,4720,1,0,0,13,8,460,11,-1,0,3,0
32,9,1,1,0,-413,1,0,0,13,8,100,11,-1,0,3,0
35,4,1,2,0,46,1,0,0,13,8,96,11,-1,0,3,0
52,1,1,0,0,36,0,0,0,13,8,109,11,-1,0,3,0
40,9,1,1,0,42,0,0,0,13,8,1842,11,-1,0,3,1
45,0,1,1,1,-571,0,0,0,13,8,332,11,-1,0,3,0
60,1,1,3,0,3563,0,0,0,13,8,159,11,-1,0,3,0
54,3,1,0,0,284,0,0,1,13,8,127,33,-1,0,3,0
59,3,1,0,0,235,0,0,0,13,8,119,11,-1,0,3,0
57,4,0,2,0,160,0,0,0,13,8,303,11,-1,0,3,0
54,5,1,0,0,309,0,0,0,13,8,969,11,-1,0,3,1
52,4,1,1,0,-892,1,0,0,13,8,295,11,-1,0,3,0
51,0,1,1,0,21,0,1,0,13,8,157,11,-1,0,3,0
35,9,1,1,0,-180,0,1,0,13,8,823,11,-1,0,3,1
51,0,1,1,0,79,0,0,0,13,8,89,11,-1,0,3,0
31,2,2,2,1,-405,1,1,0,13,8,703,11,-1,0,3,1
32,9,2,2,0,34646,0,0,1,13,8,618,47,-1,0,3,1
41,3,1,0,0,216,0,0,0,13,8,152,11,-1,0,3,0
32,4,2,2,0,297,0,0,0,13,8,225,11,-1,0,3,0
51,0,0,1,0,14215,0,0,0,13,8,131,11,-1,0,3,0
49,9,1,1,0,3392,0,0,0,13,8,272,11,-1,0,3,0
33,9,1,1,0,390,0,0,0,13,8,460,11,-1,0,3,0
39,4,1,2,0,28433,0,0,0,13,8,247,11,-1,0,3,0
45,4,0,2,0,6542,1,0,0,13,8,93,33,-1,0,3,0
36,4,0,2,0,59,0,0,0,13,8,526,11,-1,0,3,1
58,5,1,0,0,4158,0,0,0,13,8,455,11,-1,0,3,1
49,3,1,0,0,640,0,0,1,13,8,214,33,-1,0,3,0
38,9,1,2,0,334,1,0,0,13,8,139,11,-1,0,3,0
38,9,1,2,0,128,0,0,0,13,8,183,38,-1,0,3,0
57,1,1,3,0,2449,0,0,0,13,8,142,11,-1,0,3,0
45,4,1,2,0,324,0,0,0,13,8,258,33,-1,0,3,0
51,4,1,3,0,712,0,0,0,13,8,287,11,-1,0,3,0
50,4,1,2,0,109,1,0,0,13,8,185,11,-1,0,3,0
31,4,2,2,0,170,1,1,0,13,8,458,11,-1,0,3,0
45,1,1,0,0,6691,0,0,0,13,8,211,11,-1,0,3,0
54,9,1,1,0,2225,0,1,0,13,8,73,11,-1,0,3,0
34,9,2,1,0,4367,0,0,0,13,8,121,11,-1,0,3,0
56,0,1,3,0,681,0,0,0,13,8,900,11,-1,0,3,0
47,10,1,1,0,432,0,0,0,13,8,334,11,-1,0,3,0
53,9,1,1,0,230,0,1,0,13,8,112,11,-1,0,3,0
53,5,1,2,0,7132,0,0,0,13,8,88,11,-1,0,3,0
55,1,1,3,0,23,0,0,0,13,8,123,11,-1,0,3,0
56,7,1,1,0,0,0,0,0,13,8,112,33,-1,0,3,0
48,9,0,1,0,145,1,0,0,13,8,106,38,-1,0,3,0
33,4,2,2,0,2302,1,0,0,13,8,115,11,-1,0,3,0
35,4,1,2,0,481,0,0,0,13,8,73,11,-1,0,3,0
56,0,1,3,0,1784,0,0,0,13,8,71,11,-1,0,3,0
54,1,1,1,0,3002,0,0,0,13,8,110,33,-1,0,3,0
37,4,1,2,0,4436,0,0,0,13,8,846,38,-1,0,3,1
58,5,1,2,0,1669,0,0,0,13,8,109,11,-1,0,3,0
50,9,1,1,0,1838,1,1,0,13,8,221,46,-1,0,3,0
49,9,1,1,0,2765,0,0,0,13,8,233,33,-1,0,3,0
58,1,1,1,0,3148,0,1,0,13,8,57,11,-1,0,3,0
60,3,1,3,0,2769,0,0,0,13,8,96,11,-1,0,3,0
48,4,1,2,0,5887,0,0,0,13,8,227,11,-1,0,3,0
33,4,1,2,0,296,0,0,0,13,8,142,33,-1,0,3,0
59,4,1,2,1,782,0,1,0,13,8,127,11,-1,0,3,0
32,4,1,2,0,1337,0,0,0,13,8,283,11,-1,0,3,0
50,6,1,1,0,36,0,0,0,13,8,104,1,-1,0,3,0
52,4,0,2,0,95,0,0,0,13,8,91,11,-1,0,3,0
47,1,1,0,0,48,0,0,0,13,8,170,11,-1,0,3,0
58,9,2,1,0,382,0,0,0,13,8,460,11,-1,0,3,0
50,9,0,1,0,0,0,0,0,13,8,114,11,-1,0,3,0
34,9,2,2,0,2658,1,0,0,13,8,690,11,-1,0,3,0
40,9,1,1,0,372,1,0,0,13,8,100,11,-1,0,3,0
51,9,1,1,0,52,0,0,0,13,8,114,11,-1,0,3,0
41,9,0,1,0,1545,0,1,0,13,8,183,11,-1,0,3,0
34,9,1,2,0,8463,0,0,0,13,8,80,11,-1,0,3,0
32,9,2,1,0,136,1,0,0,13,8,144,11,-1,0,3,0
38,4,1,2,0,3452,0,0,0,13,8,132,11,-1,0,3,0
60,0,1,1,0,1538,0,0,0,13,8,352,11,-1,0,3,0
49,1,1,0,0,67,0,1,0,13,8,269,33,-1,0,3,0
34,9,2,2,0,2521,0,0,0,13,8,73,11,-1,0,3,0
55,9,1,1,0,303,0,1,0,13,8,261,11,-1,0,3,0
40,9,0,1,0,275,0,0,0,13,8,409,33,-1,0,3,0
49,1,1,0,0,737,0,0,0,13,8,100,11,-1,0,3,0
51,4,0,2,0,0,0,0,0,13,8,60,11,-1,0,3,0
31,4,2,2,0,363,0,0,0,13,8,94,11,-1,0,3,0
42,4,1,2,0,0,0,0,0,13,8,325,11,-1,0,3,0
51,11,1,1,0,0,0,0,0,13,8,88,11,-1,0,3,0
33,9,1,1,0,763,0,0,0,13,8,182,46,-1,0,3,0
55,5,1,0,0,0,1,1,0,13,8,201,11,-1,0,3,0
42,9,1,2,0,849,0,0,0,13,8,403,11,-1,0,3,0
36,4,2,1,0,0,0,0,0,13,8,333,38,-1,0,3,0
37,9,2,1,0,-242,1,0,0,13,8,1149,43,-1,0,3,1
39,4,1,2,0,-974,0,1,0,13,8,130,33,-1,0,3,0
35,9,2,2,0,2453,1,0,0,13,8,119,11,-1,0,3,0
32,9,2,1,0,493,0,0,0,13,8,289,11,-1,0,3,0
51,1,1,0,0,97,0,0,0,13,8,286,11,-1,0,3,0
43,9,2,1,0,140,1,0,0,13,8,221,11,-1,0,3,0
50,6,1,1,0,10052,0,0,0,13,8,665,11,-1,0,3,1
50,4,1,2,0,4,0,0,0,13,8,143,11,-1,0,3,0
55,7,1,1,0,-31,0,1,0,13,8,81,11,-1,0,3,0
58,5,1,2,0,0,0,0,0,13,8,641,33,-1,0,3,1
48,1,1,1,0,893,0,0,0,13,8,62,11,-1,0,3,0
47,0,1,1,0,769,1,0,0,13,8,151,11,-1,0,3,0
39,9,1,1,0,8,0,1,0,13,8,87,11,-1,0,3,0
31,9,2,1,0,4,0,0,0,13,8,202,11,-1,0,3,0
51,9,1,1,0,805,0,0,0,13,8,270,11,-1,0,3,0
41,9,1,1,0,563,1,0,0,13,8,69,33,-1,0,3,0
59,5,1,0,0,249,0,0,0,13,8,432,38,-1,0,3,0
45,9,1,1,0,144,0,0,0,13,8,299,33,-1,0,3,0
52,9,0,1,0,152,0,0,0,13,8,404,43,-1,0,3,1
31,4,1,2,0,156,0,0,0,13,8,657,45,-1,0,3,1
32,4,2,2,0,1047,1,0,0,13,8,203,43,-1,0,3,0
38,9,2,1,0,227,0,0,0,13,8,95,33,-1,0,3,0
48,1,1,0,0,890,0,0,0,13,8,157,43,-1,0,3,0
39,9,1,2,0,4373,1,0,0,13,8,78,43,-1,0,3,0
53,9,1,1,0,9146,0,0,0,13,8,136,33,-1,0,3,0
35,9,0,1,0,3549,1,0,0,13,8,250,33,-1,0,3,0
36,4,2,2,0,0,0,0,0,13,8,296,46,-1,0,3,0
36,9,2,1,0,9149,1,0,0,13,8,141,22,-1,0,3,0
40,4,1,2,0,66,0,0,0,13,8,737,33,-1,0,3,1
30,9,2,2,0,0,1,0,0,13,8,150,33,-1,0,3,0
60,1,1,0,0,0,0,1,0,13,8,324,33,-1,0,3,0
40,9,1,1,0,95,0,0,0,13,8,156,33,-1,0,3,0
33,4,1,2,0,728,1,0,0,13,8,275,38,-1,0,3,0
51,9,1,1,0,317,0,0,0,13,8,328,33,-1,0,3,0
36,9,0,1,0,1941,0,1,0,13,8,156,33,-1,0,3,0
45,9,0,2,0,206,0,0,0,13,8,376,33,-1,0,3,0
47,0,1,1,0,328,0,0,0,13,8,260,11,-1,0,3,0
34,4,2,2,0,9827,1,0,0,13,8,871,33,-1,0,3,1
57,1,1,0,0,696,1,0,0,13,8,89,43,-1,0,3,0
58,7,1,1,0,627,0,0,0,13,8,110,33,-1,0,3,0
36,4,1,2,0,274,0,0,0,13,8,122,11,-1,0,3,0
40,4,0,2,0,862,1,0,0,13,8,98,11,-1,0,3,0
45,9,2,1,0,113,1,1,0,13,8,165,11,-1,0,3,0
52,10,1,1,0,9139,0,0,0,13,8,684,11,-1,0,3,0
53,7,1,1,0,6170,0,0,0,13,8,838,33,-1,0,3,1
43,4,1,2,0,2383,0,0,0,13,8,379,43,-1,0,3,1
47,1,1,0,0,2642,0,0,0,13,8,310,11,-1,0,3,0
59,1,1,1,0,10054,0,0,1,13,8,79,43,-1,0,3,0
59,5,1,1,0,25947,0,0,0,13,8,292,11,-1,0,3,0
33,4,0,2,0,0,0,0,0,13,8,305,11,-1,0,3,0
55,9,1,1,0,199,0,0,0,13,8,15,8,-1,0,3,0
30,9,2,2,0,635,0,0,0,13,8,851,46,-1,0,3,1
34,9,1,1,0,0,1,1,1,13,8,60,11,-1,0,3,0
41,4,0,2,0,4329,1,0,0,13,8,559,33,-1,0,3,0
35,4,0,2,0,434,1,0,0,13,8,1314,11,-1,0,3,1
34,9,1,1,0,-346,0,0,0,13,8,136,33,-1,0,3,0
52,4,2,2,0,556,0,0,0,13,8,733,43,-1,0,3,0
35,9,2,2,0,303,0,0,0,13,8,713,11,-1,0,3,0
41,9,0,1,0,258,0,0,0,13,8,104,43,-1,0,3,0
31,4,2,2,0,6413,0,0,0,13,8,517,11,-1,0,3,0
40,4,1,2,0,143,0,0,0,13,8,832,43,-1,0,3,0
44,4,0,2,0,0,0,0,0,13,8,169,11,-1,0,3,0
31,9,1,1,0,-302,0,0,0,13,8,195,11,-1,0,3,0
30,4,2,2,0,756,0,0,0,13,8,321,33,-1,0,3,0
50,4,1,2,0,400,0,0,0,13,8,343,11,-1,0,3,0
32,4,2,2,0,90,0,0,0,13,8,116,11,-1,0,3,0
58,4,2,2,0,2297,0,0,0,13,8,96,11,-1,0,3,0
56,3,1,0,0,19,0,0,0,13,8,111,11,-1,0,3,0
30,4,1,1,0,877,1,1,0,13,8,92,38,-1,0,3,0
48,7,1,1,0,400,1,1,0,13,8,158,0,-1,0,3,0
54,4,1,2,0,588,0,0,0,13,8,327,0,-1,0,3,0
51,1,1,0,0,3754,0,1,0,13,8,202,22,-1,0,3,0
59,5,1,0,0,1393,1,1,0,13,8,314,0,-1,0,3,0
34,9,2,1,0,16,0,0,0,13,8,990,0,-1,0,3,1
43,4,0,2,0,666,0,0,0,13,8,160,22,-1,0,3,0
39,1,1,0,0,52,0,0,0,13,8,69,0,-1,0,3,0
47,3,1,0,0,183,0,0,0,13,8,144,0,-1,0,3,0
48,0,0,1,0,362,0,0,0,13,8,529,0,-1,0,3,1
32,9,1,1,0,199,0,1,0,13,8,363,0,-1,0,3,0
58,4,1,2,0,3948,0,1,0,13,8,76,0,-1,0,3,0
36,4,1,2,0,114,0,0,0,13,8,342,0,-1,0,3,0
32,9,1,1,0,5122,0,0,0,13,8,31,0,-1,0,3,0
30,2,1,2,0,366,0,0,0,13,8,75,43,-1,0,3,0
53,9,0,1,0,1950,0,0,0,13,8,111,0,-1,0,3,0
47,1,1,1,0,1303,0,0,0,13,8,68,22,-1,0,3,0
33,4,1,2,0,191,0,0,0,13,8,1148,11,-1,0,3,1
56,9,0,1,0,1561,0,0,0,13,8,75,0,-1,0,3,0
30,4,1,2,0,388,0,0,0,13,8,157,0,-1,0,3,0
30,4,0,2,0,46,0,0,0,13,8,382,22,-1,0,3,0
35,9,2,2,0,354,1,0,0,13,8,274,0,-1,0,3,0
37,4,1,2,0,887,0,0,0,13,8,257,38,-1,0,3,0
30,9,2,1,0,309,0,0,0,13,8,99,0,-1,0,3,0
35,4,1,2,0,1036,0,0,0,13,8,356,0,-1,0,3,0
33,9,1,1,0,3,0,0,0,13,8,212,22,-1,0,3,0
59,5,1,0,0,474,0,0,0,13,8,139,22,-1,0,3,0
34,9,2,2,0,2195,0,0,1,13,8,490,22,-1,0,3,0
41,9,2,2,0,5389,0,0,0,13,8,209,38,-1,0,3,0
42,4,1,2,0,17,0,0,0,13,8,175,43,-1,0,3,0
30,4,2,2,0,717,1,0,0,13,8,130,22,-1,0,3,0
59,9,1,1,0,3562,0,0,0,13,8,121,0,-1,0,3,0
42,9,1,2,0,1493,1,1,0,13,8,78,0,-1,0,3,0
47,3,1,1,0,582,0,0,0,13,8,73,0,-1,0,3,0
43,9,1,2,0,1201,1,1,0,13,8,84,22,-1,0,3,0
50,7,1,0,0,12,1,0,0,13,8,168,0,-1,0,3,0
48,4,1,2,0,732,0,0,0,13,8,255,0,-1,0,3,0
40,4,0,2,0,823,0,0,0,13,8,159,33,-1,0,3,0
35,4,1,2,0,3481,0,0,0,13,8,388,22,-1,0,3,0
47,9,1,1,0,599,1,0,0,13,8,99,22,-1,0,3,0
47,7,1,0,0,1803,1,1,0,13,8,82,45,-1,0,3,0
60,4,1,1,0,13238,0,0,0,13,8,418,33,-1,0,3,0
44,4,0,2,0,3321,0,0,0,13,8,73,22,-1,0,3,0
53,9,1,1,0,100,0,0,0,13,8,205,33,-1,0,3,0
32,4,1,2,0,1517,0,0,0,13,8,202,22,-1,0,3,0
30,9,1,1,0,574,0,0,0,13,8,394,33,-1,0,3,0
30,9,2,2,0,177,0,0,0,13,8,109,22,-1,0,3,0
51,9,1,1,0,427,0,0,0,13,8,233,46,-1,0,3,0
56,4,1,2,0,16377,0,0,0,13,8,107,46,-1,0,3,0
30,4,2,2,0,1637,1,0,0,13,8,163,22,-1,0,3,0
47,1,1,1,0,1021,0,0,0,13,8,399,22,-1,0,3,0
56,1,1,0,0,397,1,0,0,13,8,240,11,-1,0,3,0
54,7,1,1,0,6376,0,0,0,13,8,274,22,-1,0,3,0
36,4,2,2,0,202,0,0,0,13,8,150,33,-1,0,3,0
34,4,1,2,0,101,1,0,0,13,8,209,38,-1,0,3,0
36,4,1,2,0,396,0,0,0,13,8,67,38,-1,0,3,0
32,0,2,2,0,497,1,0,0,13,8,132,33,-1,0,3,0
30,0,1,2,0,631,0,0,0,13,8,293,22,-1,0,3,0
42,9,1,2,0,1361,0,0,0,13,8,75,38,-1,0,3,0
34,9,1,1,0,2959,0,0,0,13,8,413,38,-1,0,3,0
56,1,1,0,0,379,0,0,0,13,8,58,38,-1,0,3,0
40,9,2,1,0,-239,0,0,0,13,8,399,11,-1,0,3,0
37,4,2,2,0,455,1,0,0,13,8,904,43,-1,0,3,1
59,4,2,2,0,684,0,0,0,13,8,48,4,-1,0,3,0
31,4,2,2,0,1494,0,0,0,13,8,275,3,-1,0,3,0
38,4,1,2,0,120,0,0,0,13,8,449,33,-1,0,3,0
45,1,1,1,0,241,0,0,0,13,8,536,38,-1,0,3,0
40,3,1,1,0,163,0,0,0,13,8,158,45,-1,0,3,0
42,9,1,1,0,1355,0,0,0,13,8,113,43,-1,0,3,0
42,4,2,2,0,525,0,0,0,13,8,127,11,-1,0,3,0
58,5,1,1,0,8332,0,0,0,13,8,740,33,-1,0,3,0
50,1,0,0,0,171,0,0,0,14,8,75,22,-1,0,3,0
48,0,1,3,0,3756,0,0,0,14,8,65,1,-1,0,3,0
52,9,0,1,0,-558,0,0,0,14,8,152,38,-1,0,3,0
52,9,1,1,0,1064,0,0,0,14,8,106,11,-1,0,3,0
40,4,1,2,0,8902,1,0,0,14,8,464,38,-1,0,3,0
31,4,1,2,0,512,1,0,0,14,8,96,22,-1,0,3,0
35,4,1,2,0,178,0,0,0,14,8,76,11,-1,0,3,0
38,4,2,2,0,2117,0,0,0,14,8,81,11,-1,0,3,0
51,3,1,0,0,137,0,0,0,14,8,169,11,-1,0,3,0
48,3,1,0,0,469,0,0,0,14,8,103,11,-1,0,3,0
35,4,2,2,0,467,1,0,0,14,8,82,11,-1,0,3,0
30,9,2,1,0,160,0,0,0,14,8,90,11,-1,0,3,0
54,7,1,1,0,869,0,0,0,14,8,152,11,-1,0,3,0
34,9,1,1,0,903,1,0,0,14,8,67,11,-1,0,3,0
36,9,1,1,0,930,0,0,0,14,8,175,11,-1,0,3,0
36,4,1,2,0,406,0,0,0,14,8,123,11,-1,0,3,0
42,9,1,1,0,27,0,0,0,14,8,259,33,-1,0,3,0
58,0,1,1,0,855,0,0,0,14,8,81,11,-1,0,3,0
38,4,2,2,0,2454,1,0,0,14,8,373,11,-1,0,3,0
40,3,1,1,0,864,0,0,0,14,8,36,11,-1,0,3,0
34,9,0,1,0,-324,0,0,0,14,8,166,33,-1,0,3,0
48,4,1,2,0,732,0,0,0,14,8,157,11,-1,0,3,0
39,0,0,1,0,399,1,1,0,14,8,133,11,-1,0,3,0
33,9,1,1,0,620,0,0,0,14,8,106,11,-1,0,3,0
57,9,0,1,0,3043,0,0,0,14,8,707,11,-1,0,3,1
37,9,0,1,0,2686,0,0,0,14,8,144,33,-1,0,3,0
53,1,1,1,0,427,0,1,0,14,8,360,33,-1,0,3,0
39,9,1,1,0,5574,0,0,0,14,8,102,11,-1,0,3,0
43,9,0,1,0,64,1,0,0,14,8,55,11,-1,0,3,0
59,1,1,0,0,3062,1,0,0,14,8,87,11,-1,0,3,0
32,10,1,2,0,394,1,0,0,14,8,266,11,-1,0,3,0
42,9,1,2,0,13410,0,1,0,14,8,149,11,-1,0,3,0
58,5,1,1,0,2553,0,0,0,14,8,366,11,-1,0,3,0
33,9,2,2,0,68,0,0,0,14,8,96,11,-1,0,3,0
48,9,1,2,0,648,0,0,0,14,8,85,11,-1,0,3,0
43,4,1,2,0,354,0,0,0,14,8,169,1,-1,0,3,0
36,4,1,1,0,3,0,0,0,14,8,250,11,-1,0,3,0
35,9,2,1,0,1717,0,0,0,14,8,206,11,-1,0,3,0
57,11,1,0,0,270,0,0,0,14,8,526,11,-1,0,3,0
36,9,1,1,0,2394,0,0,0,14,8,184,11,-1,0,3,0
43,4,0,2,0,1819,0,1,0,14,8,41,11,-1,0,3,0
41,4,0,2,0,20479,0,0,0,14,8,229,11,-1,0,3,0
47,0,1,1,0,6703,0,0,0,14,8,252,22,-1,0,3,0
40,3,1,1,0,4610,0,0,0,14,8,154,11,-1,0,3,0
47,9,0,1,0,691,0,0,0,14,8,103,11,-1,0,3,0
35,9,1,1,0,688,0,0,0,14,8,137,11,-1,0,3,0
35,9,2,2,0,755,0,0,0,14,8,125,11,-1,0,3,0
48,4,1,2,0,2498,0,0,0,14,8,98,11,-1,0,3,0
33,4,2,2,0,3623,0,0,0,14,8,107,11,-1,0,3,0
56,9,1,1,0,2065,0,0,0,14,8,71,11,-1,0,3,0
55,7,1,2,0,64,1,1,0,14,8,151,43,-1,0,3,0
31,6,1,2,0,414,0,0,0,14,8,169,38,-1,0,3,0
43,4,1,2,0,244,0,0,0,14,8,167,11,-1,0,3,0
44,4,1,2,0,6945,0,0,0,14,8,114,22,-1,0,3,0
41,4,1,2,0,1194,0,0,0,14,8,50,38,-1,0,3,0
54,7,1,1,0,131,0,0,0,14,8,252,11,-1,0,3,0
56,2,0,1,0,179,0,0,0,14,8,47,11,-1,0,3,0
35,4,2,1,0,1189,0,1,0,14,8,92,11,-1,0,3,0
30,9,1,2,0,910,0,0,0,14,8,228,11,-1,0,3,0
37,4,2,2,0,131,0,0,1,14,8,293,11,-1,0,3,0
55,5,1,0,0,3334,0,0,0,14,8,632,33,-1,0,3,1
36,9,1,1,0,25,0,0,0,14,8,98,11,-1,0,3,0
54,4,1,2,0,0,0,0,0,14,8,260,45,-1,0,3,0
30,9,2,1,0,2782,0,0,0,14,8,205,11,-1,0,3,0
57,5,1,1,0,663,0,0,0,14,8,107,11,-1,0,3,0
34,9,2,1,1,-14,0,0,0,14,8,85,11,-1,0,3,0
59,9,1,1,0,316,0,0,0,14,8,200,33,-1,0,3,0
39,9,1,2,0,99,0,0,0,14,8,170,11,-1,0,3,0
57,5,1,1,0,191,0,0,0,14,8,127,33,-1,0,3,0
47,9,0,1,0,2836,0,1,0,14,8,10,11,-1,0,3,0
30,4,1,2,0,1165,1,1,0,14,8,80,11,-1,0,3,0
50,4,2,2,0,490,0,0,0,14,8,273,38,-1,0,3,0
47,4,1,2,0,3681,0,0,0,14,8,101,11,-1,0,3,0
57,9,1,1,0,2625,0,0,0,14,8,465,11,-1,0,3,0
32,9,2,2,0,1038,0,0,0,14,8,128,33,-1,0,3,0
40,9,2,2,0,539,0,0,0,14,8,121,11,-1,0,3,0
34,9,1,2,0,8029,1,0,0,14,8,593,33,-1,0,3,1
44,2,1,2,0,624,0,0,1,14,8,552,11,-1,0,3,1
39,4,2,2,0,668,0,0,0,14,8,297,11,-1,0,3,0
33,9,2,2,0,0,0,0,0,14,8,93,11,-1,0,3,0
58,5,1,1,0,188,0,0,0,14,8,141,11,-1,0,3,0
60,7,1,1,0,2858,0,0,0,14,8,155,11,-1,0,3,0
35,4,2,2,0,0,0,1,0,14,8,370,33,-1,0,3,0
36,9,2,2,0,306,0,0,0,14,8,111,11,-1,0,3,0
36,4,1,2,0,867,0,0,0,14,8,159,11,-1,0,3,0
34,4,2,2,0,416,0,0,0,14,8,1217,33,-1,0,3,0
51,1,1,0,0,165,1,0,1,14,8,313,11,-1,0,3,0
30,7,2,2,0,719,0,1,0,14,8,38,11,-1,0,3,0
50,7,1,1,0,961,0,1,0,14,8,757,33,-1,0,3,0
37,4,1,2,0,4332,0,0,0,14,8,213,11,-1,0,3,0
32,4,1,2,0,972,0,0,0,14,8,297,33,-1,0,3,0
59,4,1,2,0,1857,0,0,0,14,8,128,33,-1,0,3,0
34,4,2,2,0,2205,0,0,0,14,8,635,11,-1,0,3,0
49,1,1,1,0,322,0,0,0,14,8,356,11,-1,0,3,0
41,1,0,1,0,388,0,0,0,14,8,605,11,-1,0,3,0
52,1,1,3,0,51,0,0,0,14,8,935,11,-1,0,3,0
42,9,2,2,0,171,0,0,0,14,8,143,11,-1,0,3,0
35,3,1,1,0,495,0,0,0,14,8,414,33,-1,0,3,0
33,4,2,2,0,336,0,0,0,14,8,220,11,-1,0,3,0
31,4,2,2,0,2227,0,0,0,14,8,95,11,-1,0,3,0
32,9,1,2,0,943,0,0,0,14,8,127,11,-1,0,3,0
36,9,1,1,0,3579,0,0,0,14,8,308,11,-1,0,3,0
42,4,0,2,0,245,0,0,0,14,8,103,11,-1,0,3,0
48,4,1,2,0,1344,1,1,0,14,8,69,43,-1,0,3,0
31,4,2,2,0,10112,1,0,0,14,8,90,33,-1,0,3,0
56,5,1,2,0,811,0,0,0,14,8,148,10,-1,0,3,0
43,4,1,2,0,696,0,0,0,14,8,110,46,-1,0,3,0
30,4,2,1,0,1299,0,0,0,14,8,515,11,-1,0,3,0
30,4,1,2,0,4022,0,0,0,14,8,214,11,-1,0,3,0
35,4,2,2,0,331,0,0,0,14,8,857,11,-1,0,3,1
47,9,1,1,0,-9,0,0,0,14,8,457,11,-1,0,3,0
31,9,1,1,0,3322,1,0,0,14,8,421,11,-1,0,3,0
